driving_distance,from_center,to_center
637.92,GBYOR,GNWOR
838.47,GBYOR,HSZTP
822.7,GBYOR,NRDTP
1112.82,GHGTP,AGATP
622.64,GHGTP,BGETP
751.47,GHGTP,GAUTP
376.6,GHGTP,GESTP
656.59,GHGTP,GHSTP
792.12,GHGTP,GMHTP
401.58,GHGTP,GOSOR
1156.36,GHGTP,HUNOR
502.17,GHGTP,NRSTP
920.24,GHGTP,AIBTP
595.04,GHGTP,BLATP
353.33,GHGTP,GBBTP
419.61,GHGTP,GFDTP
428.93,GHGTP,GJETP
543.11,GHGTP,GMIOR
614.8,GHGTP,LLXTP
441.13,GHGTP,NUTTP
441.13,GHGTP,NUWTP
1141.06,GHGTP,AKTTP
576.34,GHGTP,BLETP
576.34,GHGTP,BLMTP
280.7,GHGTP,GBCTP
508.96,GHGTP,GFMTP
92.75,GHGTP,GKITP
806.09,GHGTP,GMLTP
185.63,GHGTP,GROTP
470.73,GHGTP,NAETP
1207,GHGTP,SLOTP
876.44,GHGTP,AOETP
544.42,GHGTP,BLGTP
295.46,GHGTP,GBETP
766.57,GHGTP,GFRTP
429.49,GHGTP,GKKTP
283.43,GHGTP,GMNTP
669.21,GHGTP,GSTTP
477.28,GHGTP,NAVTP
876.07,GHGTP,AOLTP
1294.27,GHGTP,CHROR
120.94,GHGTP,GBMTP
464.58,GHGTP,GGITP
429.49,GHGTP,GKLTP
408.53,GHGTP,GMRTP
718.39,GHGTP,GTUTP
474.92,GHGTP,NAMTP
474.92,GHGTP,NAWTP
972.91,GHGTP,AWDTP
1395.22,GHGTP,COSTP
457.04,GHGTP,GBOTP
369.44,GHGTP,GHATP
423.42,GHGTP,GKMTP
534.07,GHGTP,GMZTP
521.29,GHGTP,GWZTP
297.82,GHGTP,NGRTP
966.93,GHGTP,AWGTP
1307.37,GHGTP,CRITP
666.65,GHGTP,GBWOR
589.73,GHGTP,GHBTP
615.84,GHGTP,GKSTP
601.11,GHGTP,GNBTP
1159.92,GHGTP,HBSTP
516.07,GHGTP,NLBTP
571.99,GHGTP,BANTP
1292.38,GHGTP,CZATP
806.09,GHGTP,GBYOR
0,GHGTP,GHGTP
409.32,GHGTP,GLPTP
168.16,GHGTP,GNDOR
1323.15,GHGTP,HDBTP
507.32,GHGTP,NMSTP
1295.36,GHGTP,CZMTP
478.58,GHGTP,GDRTP
306.08,GHGTP,GHMTP
70.48,GHGTP,GLUTP
281.13,GHGTP,GNOOR
1368.54,GHGTP,HPCTP
428.63,GHGTP,NNYTP
617.39,GHGTP,BBRTP
492.93,GHGTP,GAKTP
408.87,GHGTP,GDUTP
166.47,GHGTP,GHOTP
582.24,GHGTP,GMATP
374.55,GHGTP,GNWOR
1327.59,GHGTP,HSZTP
504.04,GHGTP,NRDTP
740.71,GLPTP,AGATP
700.64,GLPTP,BGETP
413.45,GLPTP,GAUTP
452.12,GLPTP,GESTP
541.85,GLPTP,GHSTP
431.5,GLPTP,GMHTP
10.23,GLPTP,GOSOR
775.05,GLPTP,HUNOR
665.99,GLPTP,NRSTP
598.41,GLPTP,AIBTP
673.6,GLPTP,BLATP
435.81,GLPTP,GBBTP
292.88,GLPTP,GFDTP
105.38,GLPTP,GJETP
428.37,GLPTP,GMIOR
609.81,GLPTP,LLXTP
609.59,GLPTP,NUTTP
609.59,GLPTP,NUWTP
780.44,GLPTP,AKTTP
654.9,GLPTP,BLETP
654.9,GLPTP,BLMTP
187.8,GLPTP,GBCTP
394.22,GLPTP,GFMTP
493.86,GLPTP,GKITP
445.47,GLPTP,GMLTP
381.23,GLPTP,GROTP
630.09,GLPTP,NAETP
846.38,GLPTP,SLOTP
577.96,GLPTP,AOETP
619.54,GLPTP,BLGTP
178.86,GLPTP,GBETP
651.84,GLPTP,GFRTP
499.65,GLPTP,GKKTP
452.2,GLPTP,GMNTP
478.63,GLPTP,GSTTP
636.64,GLPTP,NAVTP
579.24,GLPTP,AOLTP
922.16,GLPTP,CHROR
365.88,GLPTP,GBMTP
349.85,GLPTP,GGITP
499.65,GLPTP,GKLTP
331.15,GLPTP,GMRTP
527.82,GLPTP,GTUTP
634.28,GLPTP,NAMTP
634.28,GLPTP,NAWTP
591.6,GLPTP,AWDTP
1013.91,GLPTP,COSTP
503.34,GLPTP,GBOTP
47.3,GLPTP,GHATP
493.58,GLPTP,GKMTP
419.33,GLPTP,GMZTP
327.54,GLPTP,GWZTP
543.08,GLPTP,NGRTP
585.62,GLPTP,AWGTP
946.75,GLPTP,CRITP
476.08,GLPTP,GBWOR
475,GLPTP,GHBTP
501.1,GLPTP,GKSTP
286.19,GLPTP,GNBTP
778.62,GLPTP,HBSTP
675.43,GLPTP,NLBTP
650,GLPTP,BANTP
920.27,GLPTP,CZATP
445.47,GLPTP,GBYOR
408.71,GLPTP,GHGTP
0,GLPTP,GLPTP
262.08,GLPTP,GNDOR
1031.9,GLPTP,HDBTP
585.88,GLPTP,NMSTP
923.25,GLPTP,CZMTP
118.75,GLPTP,GDRTP
237.4,GLPTP,GHMTP
432.96,GLPTP,GLUTP
187.01,GLPTP,GNOOR
987.24,GLPTP,HPCTP
560.36,GLPTP,NNYTP
695.95,GLPTP,BBRTP
563.09,GLPTP,GAKTP
479.03,GLPTP,GDUTP
260.22,GLPTP,GHOTP
467.5,GLPTP,GMATP
450.07,GLPTP,GNWOR
946.28,GLPTP,HSZTP
667.86,GLPTP,NRDTP
954.42,GNDOR,AGATP
499.99,GNDOR,BGETP
593.52,GNDOR,GAUTP
255.57,GNDOR,GESTP
498.63,GNDOR,GHSTP
634.17,GNDOR,GMHTP
254.34,GNDOR,GOSOR
1026.53,GNDOR,HUNOR
414.22,GNDOR,NRSTP
762.28,GNDOR,AIBTP
472.17,GNDOR,BLATP
239.25,GNDOR,GBBTP
261.65,GNDOR,GFDTP
270.97,GNDOR,GJETP
385.15,GNDOR,GMIOR
483.53,GNDOR,LLXTP
353.18,GNDOR,NUTTP
353.18,GNDOR,NUWTP
983.1,GNDOR,AKTTP
453.47,GNDOR,BLETP
453.47,GNDOR,BLMTP
281.79,GNDOR,GBCTP
351.01,GNDOR,GFMTP
254.6,GNDOR,GKITP
648.13,GNDOR,GMLTP
331.33,GNDOR,GROTP
373.68,GNDOR,NAETP
1049.04,GNDOR,SLOTP
791.68,GNDOR,AOETP
417.24,GNDOR,BLGTP
272.84,GNDOR,GBETP
608.62,GNDOR,GFRTP
298.22,GNDOR,GKKTP
195.8,GNDOR,GMNTP
511.25,GNDOR,GSTTP
380.24,GNDOR,NAVTP
792.95,GNDOR,AOLTP
1135.87,GNDOR,CHROR
126.63,GNDOR,GBMTP
306.63,GNDOR,GGITP
298.22,GNDOR,GKLTP
250.57,GNDOR,GMRTP
560.44,GNDOR,GTUTP
377.88,GNDOR,NAMTP
377.88,GNDOR,NAWTP
843.09,GNDOR,AWDTP
1265.39,GNDOR,COSTP
325.77,GNDOR,GBOTP
222.19,GNDOR,GHATP
292.15,GNDOR,GKMTP
376.11,GNDOR,GMZTP
363.33,GNDOR,GWZTP
303.83,GNDOR,NGRTP
837.11,GNDOR,AWGTP
1149.42,GNDOR,CRITP
508.7,GNDOR,GBWOR
431.78,GNDOR,GHBTP
457.88,GNDOR,GKSTP
443.16,GNDOR,GNBTP
1030.1,GNDOR,HBSTP
419.03,GNDOR,NLBTP
449.35,GNDOR,BANTP
1133.98,GNDOR,CZATP
648.13,GNDOR,GBYOR
169.46,GNDOR,GHGTP
262.08,GNDOR,GLPTP
0,GNDOR,GNDOR
1283.38,GNDOR,HDBTP
384.45,GNDOR,NMSTP
1136.96,GNDOR,CZMTP
370.23,GNDOR,GDRTP
148.12,GNDOR,GHMTP
216.19,GNDOR,GLUTP
281,GNDOR,GNOOR
1238.72,GNDOR,HPCTP
340.68,GNDOR,NNYTP
494.52,GNDOR,BBRTP
361.67,GNDOR,GAKTP
277.6,GNDOR,GDUTP
5.14,GNDOR,GHOTP
424.29,GNDOR,GMATP
253.52,GNDOR,GNWOR
1197.76,GNDOR,HSZTP
416.1,GNDOR,NRDTP
596.14,HDBTP,AGATP
1659.61,HDBTP,BGETP
978.11,HDBTP,GAUTP
1457.2,HDBTP,GESTP
1326.38,HDBTP,GHSTP
904.82,HDBTP,GMHTP
1032.44,HDBTP,GOSOR
232.78,HDBTP,HUNOR
1665.3,HDBTP,NRSTP
984.11,HDBTP,AIBTP
1602.14,HDBTP,BLATP
1455.75,HDBTP,GBBTP
1202.4,HDBTP,GFDTP
1055.33,HDBTP,GJETP
1254.55,HDBTP,GMIOR
1446.89,HDBTP,LLXTP
1615.13,HDBTP,NUTTP
1615.13,HDBTP,NUWTP
726.79,HDBTP,AKTTP
1583.44,HDBTP,BLETP
1583.44,HDBTP,BLMTP
1044.52,HDBTP,GBCTP
1218.81,HDBTP,GFMTP
1386.15,HDBTP,GKITP
947.27,HDBTP,GMLTP
1260.67,HDBTP,GROTP
1643.46,HDBTP,NAETP
711.77,HDBTP,SLOTP
687.64,HDBTP,AOETP
1530,HDBTP,BLGTP
1036.41,HDBTP,GBETP
1315.02,HDBTP,GFRTP
1403,HDBTP,GKKTP
1473.8,HDBTP,GMNTP
1125.1,HDBTP,GSTTP
1651.93,HDBTP,NAVTP
688.92,HDBTP,AOLTP
598.34,HDBTP,CHROR
1387.47,HDBTP,GBMTP
1274.86,HDBTP,GGITP
1403,HDBTP,GKLTP
1310.09,HDBTP,GMRTP
1152.56,HDBTP,GTUTP
1655.88,HDBTP,NAMTP
1655.88,HDBTP,NAWTP
504.14,HDBTP,AWDTP
500.99,HDBTP,COSTP
1391.06,HDBTP,GBOTP
1068.89,HDBTP,GHATP
1397.74,HDBTP,GKMTP
1253.51,HDBTP,GMZTP
1103.61,HDBTP,GWZTP
1564.67,HDBTP,NGRTP
498.42,HDBTP,AWGTP
754.95,HDBTP,CRITP
1126.51,HDBTP,GBWOR
1213.73,HDBTP,GHBTP
1286.02,HDBTP,GKSTP
1018.13,HDBTP,GNBTP
229.85,HDBTP,HBSTP
1666.6,HDBTP,NLBTP
1608.96,HDBTP,BANTP
595.3,HDBTP,CZATP
947.27,HDBTP,GBYOR
1321.71,HDBTP,GHGTP
1029.78,HDBTP,GLPTP
1283.67,HDBTP,GNDOR
0,HDBTP,HDBTP
1503.33,HDBTP,NMSTP
594.45,HDBTP,CZMTP
928.71,HDBTP,GDRTP
1257.34,HDBTP,GHMTP
1312.4,HDBTP,GLUTP
1043.73,HDBTP,GNOOR
474.32,HDBTP,HPCTP
1552.75,HDBTP,NNYTP
1624.5,HDBTP,BBRTP
1473.56,HDBTP,GAKTP
1435.84,HDBTP,GDUTP
1281.82,HDBTP,GHOTP
1222.81,HDBTP,GMATP
1459.16,HDBTP,GNWOR
233,HDBTP,HSZTP
1667.18,HDBTP,NRDTP
999.86,NMSTP,AGATP
174.07,NMSTP,BGETP
599.52,NMSTP,GAUTP
138.2,NMSTP,GESTP
275.52,NMSTP,GHSTP
679.61,NMSTP,GMHTP
591.03,NMSTP,GOSOR
1247.22,NMSTP,HUNOR
199.61,NMSTP,NRSTP
760.58,NMSTP,AIBTP
115.06,NMSTP,BLATP
155.5,NMSTP,GBBTP
378.53,NMSTP,GFDTP
512.99,NMSTP,GJETP
275.66,NMSTP,GMIOR
192.16,NMSTP,LLXTP
179.06,NMSTP,NUTTP
179.06,NMSTP,NUWTP
1028.54,NMSTP,AKTTP
90.38,NMSTP,BLETP
90.38,NMSTP,BLMTP
660.33,NMSTP,GBCTP
293.92,NMSTP,GFMTP
592.2,NMSTP,GKITP
663.26,NMSTP,GMLTP
679.88,NMSTP,GROTP
203.49,NMSTP,NAETP
1094.48,NMSTP,SLOTP
837.12,NMSTP,AOETP
39.35,NMSTP,BLGTP
651.77,NMSTP,GBETP
469.15,NMSTP,GFRTP
102.32,NMSTP,GKKTP
236.55,NMSTP,GMNTP
451.41,NMSTP,GSTTP
211.96,NMSTP,NAVTP
838.39,NMSTP,AOLTP
1181.31,NMSTP,CHROR
398.22,NMSTP,GBMTP
267.25,NMSTP,GGITP
102.32,NMSTP,GKLTP
303.68,NMSTP,GMRTP
488.09,NMSTP,GTUTP
211.92,NMSTP,NAMTP
211.92,NMSTP,NAWTP
998.69,NMSTP,AWDTP
1463.17,NMSTP,COSTP
131.11,NMSTP,GBOTP
546.46,NMSTP,GHATP
116.15,NMSTP,GKMTP
273.53,NMSTP,GMZTP
407.39,NMSTP,GWZTP
336.6,NMSTP,NGRTP
1000.44,NMSTP,AWGTP
1194.86,NMSTP,CRITP
448.86,NMSTP,GBWOR
343.36,NMSTP,GHBTP
283.6,NMSTP,GKSTP
489.76,NMSTP,GNBTP
1250.78,NMSTP,HBSTP
226.83,NMSTP,NLBTP
130.93,NMSTP,BANTP
1179.42,NMSTP,CZATP
663.26,NMSTP,GBYOR
507.06,NMSTP,GHGTP
587.47,NMSTP,GLPTP
384.23,NMSTP,GNDOR
1504.07,NMSTP,HDBTP
0,NMSTP,NMSTP
1182.4,NMSTP,CZMTP
686.12,NMSTP,GDRTP
360.25,NMSTP,GHMTP
564.73,NMSTP,GLUTP
659.53,NMSTP,GNOOR
1319.43,NMSTP,HPCTP
134.71,NMSTP,NNYTP
137.41,NMSTP,BBRTP
28.05,NMSTP,GAKTP
106.97,NMSTP,GDUTP
394.39,NMSTP,GHOTP
324.81,NMSTP,GMATP
139.68,NMSTP,GNWOR
1418.45,NMSTP,HSZTP
201.43,NMSTP,NRDTP
193.68,CZMTP,AGATP
1336.58,CZMTP,BGETP
635.78,CZMTP,GAUTP
1134.17,CZMTP,GESTP
962.99,CZMTP,GHSTP
548.86,CZMTP,GMHTP
918.52,CZMTP,GOSOR
344.66,CZMTP,HUNOR
1342.27,CZMTP,NRSTP
594.08,CZMTP,AIBTP
1279.12,CZMTP,BLATP
1153.29,CZMTP,GBBTP
879.37,CZMTP,GFDTP
858.34,CZMTP,GJETP
931.52,CZMTP,GMIOR
1085.6,CZMTP,LLXTP
1292.1,CZMTP,NUTTP
1292.1,CZMTP,NUWTP
228.55,CZMTP,AKTTP
1260.42,CZMTP,BLETP
1260.42,CZMTP,BLMTP
1067.67,CZMTP,GBCTP
895.79,CZMTP,GFMTP
1374.08,CZMTP,GKITP
557.24,CZMTP,GMLTP
1261.1,CZMTP,GROTP
1320.43,CZMTP,NAETP
143,CZMTP,SLOTP
402.97,CZMTP,AOETP
1206.97,CZMTP,BLGTP
1048.37,CZMTP,GBETP
972.68,CZMTP,GFRTP
1079.97,CZMTP,GKKTP
1178.64,CZMTP,GMNTP
782.76,CZMTP,GSTTP
1328.9,CZMTP,NAVTP
404.24,CZMTP,AOLTP
5.19,CZMTP,CHROR
1246.1,CZMTP,GBMTP
951.83,CZMTP,GGITP
1079.97,CZMTP,GKLTP
987.07,CZMTP,GMRTP
810.22,CZMTP,GTUTP
1327.43,CZMTP,NAMTP
1327.43,CZMTP,NAWTP
371.5,CZMTP,AWDTP
286.87,CZMTP,COSTP
1068.03,CZMTP,GBOTP
924.52,CZMTP,GHATP
1074.71,CZMTP,GKMTP
930.48,CZMTP,GMZTP
780.58,CZMTP,GWZTP
1333.44,CZMTP,NGRTP
375.82,CZMTP,AWGTP
165.06,CZMTP,CRITP
784.18,CZMTP,GBWOR
890.7,CZMTP,GHBTP
938.51,CZMTP,GKSTP
695.1,CZMTP,GNBTP
348.22,CZMTP,HBSTP
1343.57,CZMTP,NLBTP
1285.93,CZMTP,BANTP
2.47,CZMTP,CZATP
557.24,CZMTP,GBYOR
1288.94,CZMTP,GHGTP
921.24,CZMTP,GLPTP
1136.76,CZMTP,GNDOR
597.84,CZMTP,HDBTP
1180.3,CZMTP,NMSTP
0,CZMTP,CZMTP
847.1,CZMTP,GDRTP
997.78,CZMTP,GHMTP
1312.84,CZMTP,GLUTP
1066.88,CZMTP,GNOOR
236.74,CZMTP,HPCTP
1229.72,CZMTP,NNYTP
1301.47,CZMTP,BBRTP
1150.53,CZMTP,GAKTP
1112.81,CZMTP,GDUTP
1140.45,CZMTP,GHOTP
899.78,CZMTP,GMATP
1136.13,CZMTP,GNWOR
512.22,CZMTP,HSZTP
1344.15,CZMTP,NRDTP
666.42,GDRTP,AGATP
806.68,GDRTP,BGETP
450.72,GDRTP,GAUTP
558.17,GDRTP,GESTP
618.25,GDRTP,GHSTP
468.77,GDRTP,GMHTP
118.54,GDRTP,GOSOR
671.62,GDRTP,HUNOR
778.32,GDRTP,NRSTP
635.68,GDRTP,AIBTP
784.22,GDRTP,BLATP
541.85,GDRTP,GBBTP
369.28,GDRTP,GFDTP
181.78,GDRTP,GJETP
504.77,GDRTP,GMIOR
686.21,GDRTP,LLXTP
717.28,GDRTP,NUTTP
717.28,GDRTP,NUWTP
640.39,GDRTP,AKTTP
765.52,GDRTP,BLETP
765.52,GDRTP,BLMTP
202.24,GDRTP,GBCTP
470.62,GDRTP,GFMTP
543.87,GDRTP,GKITP
482.73,GDRTP,GMLTP
418.39,GDRTP,GROTP
737.78,GDRTP,NAETP
853.13,GDRTP,SLOTP
391.7,GDRTP,AOETP
712.08,GDRTP,BLGTP
194.13,GDRTP,GBETP
685.26,GDRTP,GFRTP
581.54,GDRTP,GKKTP
559.89,GDRTP,GMNTP
515.9,GDRTP,GSTTP
744.33,GDRTP,NAVTP
391.33,GDRTP,AOLTP
847.77,GDRTP,CHROR
473.57,GDRTP,GBMTP
426.24,GDRTP,GGITP
581.54,GDRTP,GKLTP
407.55,GDRTP,GMRTP
565.08,GDRTP,GTUTP
741.97,GDRTP,NAMTP
741.97,GDRTP,NAWTP
488.18,GDRTP,AWDTP
910.48,GDRTP,COSTP
579.74,GDRTP,GBOTP
154.99,GDRTP,GHATP
570.28,GDRTP,GKMTP
495.73,GDRTP,GMZTP
374.41,GDRTP,GWZTP
650.77,GDRTP,NGRTP
482.2,GDRTP,AWGTP
989.07,GDRTP,CRITP
513.34,GDRTP,GBWOR
535.72,GDRTP,GHBTP
577.5,GDRTP,GKSTP
323.45,GDRTP,GNBTP
675.19,GDRTP,HBSTP
783.12,GDRTP,NLBTP
756.04,GDRTP,BANTP
845.88,GDRTP,CZATP
482.73,GDRTP,GBYOR
479.46,GDRTP,GHGTP
115.88,GDRTP,GLPTP
369.77,GDRTP,GNDOR
928.47,GDRTP,HDBTP
685.41,GDRTP,NMSTP
848.86,GDRTP,CZMTP
0,GDRTP,GDRTP
343.44,GDRTP,GHMTP
470.12,GDRTP,GLUTP
201.44,GDRTP,GNOOR
883.81,GDRTP,HPCTP
666.4,GDRTP,NNYTP
806.58,GDRTP,BBRTP
655.64,GDRTP,GAKTP
585.07,GDRTP,GDUTP
367.91,GDRTP,GHOTP
543.9,GDRTP,GMATP
556.12,GDRTP,GNWOR
842.85,GDRTP,HSZTP
780.19,GDRTP,NRDTP
815.78,GHMTP,AGATP
472.72,GHMTP,BGETP
454.87,GHMTP,GAUTP
224.2,GHMTP,GESTP
359.99,GHMTP,GHSTP
495.52,GHMTP,GMHTP
240.22,GHMTP,GOSOR
996.6,GHMTP,HUNOR
438.07,GHMTP,NRSTP
623.64,GHMTP,AIBTP
445.68,GHMTP,BLATP
207.88,GHMTP,GBBTP
123.01,GHMTP,GFDTP
194.12,GHMTP,GJETP
246.51,GHMTP,GMIOR
427.95,GHMTP,LLXTP
387.9,GHMTP,NUTTP
387.9,GHMTP,NUWTP
844.46,GHMTP,AKTTP
426.98,GHMTP,BLETP
426.98,GHMTP,BLMTP
359.69,GHMTP,GBCTP
212.36,GHMTP,GFMTP
390.19,GHMTP,GKITP
509.49,GHMTP,GMLTP
466.92,GHMTP,GROTP
416.22,GHMTP,NAETP
910.4,GHMTP,SLOTP
653.03,GHMTP,AOETP
391.62,GHMTP,BLGTP
350.74,GHMTP,GBETP
469.97,GHMTP,GFRTP
271.73,GHMTP,GKKTP
233.23,GHMTP,GMNTP
372.61,GHMTP,GSTTP
424.7,GHMTP,NAVTP
654.31,GHMTP,AOLTP
997.23,GHMTP,CHROR
262.21,GHMTP,GBMTP
167.98,GHMTP,GGITP
271.73,GHMTP,GKLTP
111.93,GHMTP,GMRTP
421.79,GHMTP,GTUTP
423.22,GHMTP,NAMTP
423.22,GHMTP,NAWTP
814.61,GHMTP,AWDTP
1235.46,GHMTP,COSTP
299.27,GHMTP,GBOTP
195.64,GHMTP,GHATP
265.66,GHMTP,GKMTP
237.46,GHMTP,GMZTP
224.69,GHMTP,GWZTP
388.04,GHMTP,NGRTP
807.18,GHMTP,AWGTP
1010.77,GHMTP,CRITP
370.05,GHMTP,GBWOR
293.13,GHMTP,GHBTP
319.24,GHMTP,GKSTP
304.51,GHMTP,GNBTP
1000.17,GHMTP,HBSTP
439.37,GHMTP,NLBTP
422.07,GHMTP,BANTP
995.34,GHMTP,CZATP
509.49,GHMTP,GBYOR
305.05,GHMTP,GHGTP
236.66,GHMTP,GLPTP
148.42,GHMTP,GNDOR
1253.45,GHMTP,HDBTP
357.95,GHMTP,NMSTP
998.32,GHMTP,CZMTP
340.3,GHMTP,GDRTP
0,GHMTP,GHMTP
351.77,GHMTP,GLUTP
358.9,GHMTP,GNOOR
1208.79,GHMTP,HPCTP
332.43,GHMTP,NNYTP
468.03,GHMTP,BBRTP
335.17,GHMTP,GAKTP
251.11,GHMTP,GDUTP
148.59,GHMTP,GHOTP
285.64,GHMTP,GMATP
222.15,GHMTP,GNWOR
1167.83,GHMTP,HSZTP
439.94,GHMTP,NRDTP
1138.15,GLUTP,AGATP
681,GLUTP,BGETP
798.94,GLUTP,GAUTP
434.97,GLUTP,GESTP
704.05,GLUTP,GHSTP
830.92,GLUTP,GMHTP
427.24,GLUTP,GOSOR
1149.28,GLUTP,HUNOR
560.54,GLUTP,NRSTP
997.83,GLUTP,AIBTP
653.41,GLUTP,BLATP
411.7,GLUTP,GBBTP
467.07,GLUTP,GFDTP
504.79,GLUTP,GJETP
590.58,GLUTP,GMIOR
673.16,GLUTP,LLXTP
499.5,GLUTP,NUTTP
499.5,GLUTP,NUWTP
1179.86,GLUTP,AKTTP
634.71,GLUTP,BLETP
634.71,GLUTP,BLMTP
273.62,GLUTP,GBCTP
556.43,GLUTP,GFMTP
87.59,GLUTP,GKITP
844.88,GLUTP,GMLTP
124.42,GLUTP,GROTP
529.1,GLUTP,NAETP
1245.79,GLUTP,SLOTP
869.36,GLUTP,AOETP
602.79,GLUTP,BLGTP
288.38,GLUTP,GBETP
814.04,GLUTP,GFRTP
495.4,GLUTP,GKKTP
341.8,GLUTP,GMNTP
716.68,GLUTP,GSTTP
535.65,GLUTP,NAVTP
868.99,GLUTP,AOLTP
1319.6,GLUTP,CHROR
179.31,GLUTP,GBMTP
512.05,GLUTP,GGITP
495.4,GLUTP,GKLTP
456,GLUTP,GMRTP
765.86,GLUTP,GTUTP
533.29,GLUTP,NAMTP
533.29,GLUTP,NAWTP
965.83,GLUTP,AWDTP
1388.14,GLUTP,COSTP
522.95,GLUTP,GBOTP
417.24,GLUTP,GHATP
489.33,GLUTP,GKMTP
581.53,GLUTP,GMZTP
568.75,GLUTP,GWZTP
356.18,GLUTP,NGRTP
959.85,GLUTP,AWGTP
1346.17,GLUTP,CRITP
714.12,GLUTP,GBWOR
637.2,GLUTP,GHBTP
663.31,GLUTP,GKSTP
648.58,GLUTP,GNBTP
1152.85,GLUTP,HBSTP
574.44,GLUTP,NLBTP
630.36,GLUTP,BANTP
1317.71,GLUTP,CZATP
844.88,GLUTP,GBYOR
71.28,GLUTP,GHGTP
434.98,GLUTP,GLPTP
215.63,GLUTP,GNDOR
1316.07,GLUTP,HDBTP
565.68,GLUTP,NMSTP
1320.69,GLUTP,CZMTP
471.5,GLUTP,GDRTP
353.54,GLUTP,GHMTP
0,GLUTP,GLUTP
274.05,GLUTP,GNOOR
1361.46,GLUTP,HPCTP
487,GLUTP,NNYTP
682.28,GLUTP,BBRTP
551.3,GLUTP,GAKTP
474.78,GLUTP,GDUTP
213.78,GLUTP,GHOTP
629.71,GLUTP,GMATP
432.92,GLUTP,GNWOR
1320.51,GLUTP,HSZTP
562.41,GLUTP,NRDTP
873.7,GNOOR,AGATP
774.22,GNOOR,BGETP
564.87,GNOOR,GAUTP
529.8,GNOOR,GESTP
693.27,GNOOR,GHSTP
582.92,GNOOR,GMHTP
179.24,GNOOR,GOSOR
878.9,GNOOR,HUNOR
688.45,GNOOR,NRSTP
749.83,GNOOR,AIBTP
746.4,GNOOR,BLATP
513.48,GNOOR,GBBTP
444.3,GNOOR,GFDTP
256.8,GNOOR,GJETP
579.79,GNOOR,GMIOR
761.23,GNOOR,LLXTP
627.41,GNOOR,NUTTP
627.41,GNOOR,NUWTP
931.86,GNOOR,AKTTP
727.7,GNOOR,BLETP
727.7,GNOOR,BLMTP
1.42,GNOOR,GBCTP
545.64,GNOOR,GFMTP
345.68,GNOOR,GKITP
596.89,GNOOR,GMLTP
220.2,GNOOR,GROTP
647.91,GNOOR,NAETP
997.8,GNOOR,SLOTP
598.98,GNOOR,AOETP
692.34,GNOOR,BLGTP
18,GNOOR,GBETP
803.26,GNOOR,GFRTP
572.45,GNOOR,GKKTP
470.02,GNOOR,GMNTP
630.05,GNOOR,GSTTP
654.46,GNOOR,NAVTP
598.61,GNOOR,AOLTP
1055.05,GNOOR,CHROR
383.7,GNOOR,GBMTP
501.26,GNOOR,GGITP
572.45,GNOOR,GKLTP
462.23,GNOOR,GMRTP
679.24,GNOOR,GTUTP
652.1,GNOOR,NAMTP
652.1,GNOOR,NAWTP
695.46,GNOOR,AWDTP
1117.76,GNOOR,COSTP
599.99,GNOOR,GBOTP
169.24,GNOOR,GHATP
566.38,GNOOR,GKMTP
570.75,GNOOR,GMZTP
478.96,GNOOR,GWZTP
560.9,GNOOR,NGRTP
689.48,GNOOR,AWGTP
1098.17,GNOOR,CRITP
627.5,GNOOR,GBWOR
626.42,GNOOR,GHBTP
652.52,GNOOR,GKSTP
437.61,GNOOR,GNBTP
882.47,GNOOR,HBSTP
693.25,GNOOR,NLBTP
723.57,GNOOR,BANTP
1053.16,GNOOR,CZATP
596.89,GNOOR,GBYOR
281.28,GNOOR,GHGTP
186.98,GNOOR,GLPTP
279.9,GNOOR,GNDOR
1045.7,GNOOR,HDBTP
658.67,GNOOR,NMSTP
1056.14,GNOOR,CZMTP
201.12,GNOOR,GDRTP
359.78,GNOOR,GHMTP
271.94,GNOOR,GLUTP
0,GNOOR,GNOOR
1091.09,GNOOR,HPCTP
614.91,GNOOR,NNYTP
768.75,GNOOR,BBRTP
635.89,GNOOR,GAKTP
551.83,GNOOR,GDUTP
278.04,GNOOR,GHOTP
618.92,GNOOR,GMATP
527.74,GNOOR,GNWOR
1050.13,GNOOR,HSZTP
690.32,GNOOR,NRDTP
335.48,HPCTP,AGATP
1478.38,HPCTP,BGETP
796.89,HPCTP,GAUTP
1275.98,HPCTP,GESTP
1145.15,HPCTP,GHSTP
741.85,HPCTP,GMHTP
989.3,HPCTP,GOSOR
237.2,HPCTP,HUNOR
1484.08,HPCTP,NRSTP
787.07,HPCTP,AIBTP
1420.92,HPCTP,BLATP
1264.17,HPCTP,GBBTP
1021.17,HPCTP,GFDTP
1012.19,HPCTP,GJETP
1073.32,HPCTP,GMIOR
1265.66,HPCTP,LLXTP
1433.9,HPCTP,NUTTP
1433.9,HPCTP,NUWTP
445.34,HPCTP,AKTTP
1402.22,HPCTP,BLETP
1402.22,HPCTP,BLMTP
1094.96,HPCTP,GBCTP
1037.59,HPCTP,GFMTP
1436.59,HPCTP,GKITP
750.23,HPCTP,GMLTP
1311.11,HPCTP,GROTP
1462.23,HPCTP,NAETP
393.42,HPCTP,SLOTP
544.77,HPCTP,AOETP
1348.78,HPCTP,BLGTP
1086.85,HPCTP,GBETP
1133.79,HPCTP,GFRTP
1221.78,HPCTP,GKKTP
1320.44,HPCTP,GMNTP
